id,y01,y02,y03,y04,y05,y06,y07,y08,y09,y10
2627,455,455,453,454,455,456,456,454,457,456
2628,455,455,453,454,455,456,456,454,457,456
2629,455,455,454,454,455,456,456,454,457,455
2630,455,455,453,454,455,456,456,454,457,455
2631,455,455,453,454,455,456,455,454,457,455
2632,455,455,454,454,455,456,456,454,457,455
2633,455,454,453,454,455,456,455,454,457,455
2634,455,454,453,454,455,456,456,454,457,455
2635,455,454,453,455,455,456,456,454,457,455
2636,455,453,454,455,455,456,456,454,457,455
2637,455,454,453,455,455,456,456,454,456,455
2638,455,454,453,455,455,456,456,454,457,455
2639,455,454,453,455,455,456,456,454,456,455
2640,455,454,453,455,455,456,456,454,456,455
2641,455,454,454,455,455,455,455,454,456,455
2642,455,454,454,455,455,456,456,454,456,454
2643,455,454,453,455,456,456,455,454,456,454
2644,455,454,454,455,455,455,456,454,456,454
2645,455,454,453,455,455,455,456,455,456,455
2646,455,454,454,455,455,455,456,454,456,454
2647,455,454,454,456,455,456,456,455,456,454
2648,454,454,454,455,456,456,456,455,456,454
2649,454,454,453,455,455,455,456,455,456,454
2650,454,454,453,456,455,456,456,455,456,454
2651,454,455,453,456,455,455,456,455,456,454
2652,454,454,453,455,455,455,455,456,456,454
2653,454,454,454,456,456,455,455,456,456,454
2654,454,454,453,455,456,455,455,456,456,454
2655,454,454,454,455,456,455,455,456,456,454
2656,454,454,454,456,456,455,455,456,456,454
2657,454,455,454,455,456,455,455,456,456,454
2658,454,454,454,456,456,455,455,456,456,454
2659,454,454,454,455,456,455,455,456,456,454
2660,454,454,454,455,456,455,455,456,456,455
2661,454,454,453,456,457,455,455,456,456,454
2662,454,454,454,456,456,455,455,456,456,455
2663,454,454,454,456,456,455,456,456,456,455
2664,454,454,454,455,456,455,456,456,456,455
2665,454,454,454,455,456,455,455,455,456,455
2666,454,454,454,456,456,455,455,455,456,454
2667,454,454,454,455,457,455,455,455,456,455
2668,454,454,454,456,457,455,455,455,456,455
2669,454,454,454,456,456,455,456,456,456,455
2670,454,454,454,457,456,454,456,456,456,454
2671,454,454,453,457,456,454,455,455,455,454
2672,453,455,453,458,457,455,455,455,455,454
2673,454,455,453,458,457,454,456,455,455,454
2674,453,455,454,458,457,454,456,455,455,455
2675,454,455,454,459,456,455,456,455,455,454
2676,454,456,455,459,457,455,455,455,455,454
2677,454,456,455,459,456,455,455,455,455,454
2678,454,456,455,458,457,455,455,455,455,454
2679,454,456,456,459,457,455,455,455,456,454
2680,454,456,456,458,457,454,456,455,455,454
2681,454,456,456,459,457,455,456,455,455,454
2682,454,456,457,458,457,455,456,455,455,454
2683,453,456,457,457,457,455,456,455,455,454
2684,454,456,456,457,457,454,456,455,455,454
2685,454,456,456,456,457,454,456,455,455,454
2686,454,456,456,455,457,454,456,455,455,454
2687,454,456,456,455,457,455,456,455,455,454
2688,454,456,456,454,457,454,456,455,455,454
2689,454,456,455,453,457,454,455,455,455,454
2690,454,455,454,453,457,454,456,455,455,454
2691,454,455,454,452,457,454,455,455,455,454
2692,454,455,453,452,457,454,456,455,455,454
2693,454,455,452,452,457,455,456,455,455,454
2694,454,455,452,452,457,455,456,455,455,454
2695,454,455,452,451,457,455,456,455,455,454
2696,454,455,451,452,457,454,456,454,455,454
2697,454,455,451,451,457,455,455,454,455,455
2698,454,455,450,451,457,454,455,454,455,455
2699,454,456,450,451,457,455,456,455,455,454
2700,454,456,450,451,457,455,456,454,455,454
2701,453,456,450,451,456,454,456,454,455,454
2702,453,456,450,451,456,455,455,454,455,454
2703,453,456,450,451,456,455,455,454,455,454
2704,453,456,450,451,456,454,455,454,455,454
2705,453,456,450,451,456,455,456,454,455,454
2706,453,455,449,451,456,454,455,454,454,454
2707,453,455,449,451,456,454,455,454,454,454
2708,453,455,449,451,455,455,455,454,455,454
2709,453,455,449,451,456,454,455,453,455,454
2710,453,455,450,451,456,455,456,454,454,454
2711,453,455,450,451,455,455,456,454,454,454
2712,453,455,450,451,455,455,455,454,454,454
2713,453,455,450,450,455,454,455,454,454,454
2714,453,455,450,451,455,454,455,454,454,454
2715,453,454,450,450,455,455,455,454,454,454
2716,453,455,450,451,455,454,455,454,454,454
2717,453,455,449,451,455,455,456,455,454,454
2718,453,455,450,451,455,455,455,455,454,454
2719,453,454,450,451,455,454,455,454,454,454
2720,453,454,450,451,454,455,455,454,454,454
2721,453,454,450,451,455,454,456,455,454,454
2722,453,454,450,452,454,455,456,455,454,454
2723,453,454,450,452,454,455,455,455,454,454
2724,453,454,450,452,454,455,455,454,454,454
2725,453,453,450,451,454,455,455,454,454,454
2726,453,453,451,452,454,455,455,455,454,454
2727,453,454,450,452,454,456,455,454,454,454
2728,452,453,451,451,454,456,455,454,454,454
2729,452,453,451,451,454,456,455,455,454,454
2730,452,453,451,452,454,456,455,454,454,454
2731,451,453,451,451,454,456,456,454,454,454
2732,451,453,451,451,454,456,455,454,454,454
2733,450,453,451,451,454,456,455,454,454,454
2734,450,453,451,451,454,456,455,454,454,454
2735,450,453,451,452,454,457,455,454,454,453
2736,449,454,451,452,454,456,456,454,454,453
2737,449,453,451,452,454,456,456,454,454,453
2738,449,453,451,452,454,456,456,454,454,454
2739,449,453,451,452,455,456,455,453,454,454
2740,449,453,452,453,455,456,455,454,454,454
2741,448,453,451,453,455,456,455,454,454,454
2742,448,453,452,453,455,456,455,454,454,454
2743,448,453,452,454,455,455,455,454,454,454
2744,448,453,452,454,455,455,455,454,454,454
2745,448,453,452,454,455,455,456,454,454,454
2746,448,453,453,454,456,455,456,454,454,454
2747,448,453,453,454,456,455,455,454,454,454
2748,448,453,453,454,455,456,455,453,454,454
2749,448,453,453,454,456,455,455,454,455,454
2750,448,453,453,454,456,455,455,453,454,454
2751,448,453,453,454,455,455,455,453,454,454
2752,448,453,453,454,456,455,455,453,455,454
2753,448,453,453,454,455,455,455,453,454,454
2754,448,453,454,455,455,455,455,453,455,454
2755,449,453,454,455,455,455,456,453,455,454
2756,449,453,454,455,455,455,456,453,455,454
2757,449,453,454,455,455,455,455,453,455,454
2758,449,453,454,455,455,455,456,454,455,454
2759,449,453,454,455,455,455,455,453,455,454
2760,449,454,454,455,455,455,455,453,455,454
2761,449,453,454,455,455,455,455,453,456,454
2762,450,453,454,455,456,455,455,454,456,454
2763,449,453,454,454,455,455,455,454,456,454
2764,449,453,455,455,456,454,455,454,456,453
2765,450,454,454,455,456,455,455,454,455,453
2766,449,454,454,455,455,455,455,454,456,453
2767,449,453,454,455,455,455,455,453,456,453
2768,450,453,454,455,455,455,455,454,456,453
2769,450,453,454,455,455,455,455,454,455,453
2770,450,453,454,455,456,455,455,454,455,453
2771,449,453,454,455,455,454,454,454,456,453
2772,449,453,454,455,455,455,454,454,456,453
2773,449,453,454,455,455,454,454,453,456,453
2774,450,453,454,455,455,454,454,453,455,453
2775,450,453,454,454,455,454,455,454,455,453
2776,449,453,454,455,456,454,454,454,455,453
2777,449,453,454,454,455,454,454,454,455,453
2778,449,453,454,454,456,454,454,453,455,453
2779,449,453,454,454,455,454,454,454,455,453
2780,450,453,453,454,455,454,454,454,455,453
2781,450,453,453,454,455,454,454,454,455,453
2782,450,453,453,454,455,454,454,454,454,453
2783,450,453,453,454,455,454,454,453,455,453
2784,450,453,453,454,455,454,454,453,454,453
2785,450,453,453,454,455,454,454,454,455,453
2786,450,453,453,454,455,454,454,453,455,453
2787,450,453,453,454,455,454,454,454,455,453
2788,450,453,453,453,455,454,454,454,454,453
2789,450,453,453,453,456,454,454,454,454,453
2790,450,453,452,453,456,454,453,454,455,453
2791,450,453,452,453,455,453,454,453,454,453
2792,450,453,452,453,455,453,454,454,455,453
2793,450,453,452,453,455,454,454,453,454,452
2794,450,453,452,453,455,454,454,454,454,452
2795,450,453,452,453,455,453,453,453,454,452
2796,450,453,452,453,455,454,454,453,455,451
2797,451,453,452,453,455,454,454,453,454,451
2798,452,453,452,453,455,454,454,453,454,451
2799,452,453,452,453,455,454,454,454,454,450
2800,452,453,452,453,455,453,453,454,454,450
2801,453,453,452,454,456,454,454,453,454,450
2802,453,453,452,453,456,454,453,453,454,449
2803,453,453,452,454,456,453,454,453,454,449
2804,453,453,452,454,455,454,454,453,454,449
2805,454,453,452,454,455,453,454,453,454,449
2806,454,453,452,454,455,453,453,453,454,449
2807,454,453,452,455,456,453,453,453,454,449
2808,454,453,452,454,456,453,453,453,454,449
2809,454,453,452,455,456,454,453,454,454,449
2810,454,453,452,455,455,453,453,454,454,449
2811,454,453,453,455,455,453,453,454,453,449
2812,453,453,452,455,456,453,453,454,453,448
2813,453,453,453,455,456,453,454,454,453,448
2814,453,453,453,455,456,453,453,454,453,449
2815,452,453,453,455,456,453,453,454,453,448
2816,452,453,453,455,455,453,453,454,453,449
2817,451,453,453,455,455,453,454,454,453,448
2818,450,453,453,455,455,453,453,454,453,448
2819,449,453,454,455,455,453,453,454,453,449
2820,449,453,454,455,455,453,454,454,453,448
2821,448,453,454,455,455,453,454,454,453,449
2822,448,453,454,455,455,453,454,454,453,448
2823,447,453,453,455,455,453,454,454,453,448
2824,446,453,454,456,455,453,454,454,453,448
2825,447,453,454,456,455,453,454,454,453,448
2826,447,453,454,455,455,453,454,454,454,448
2827,447,453,454,455,456,453,454,454,453,449
2828,447,453,454,456,455,453,455,454,453,449
2829,447,453,454,456,455,453,454,454,453,449
2830,447,453,454,456,455,453,455,454,453,448
2831,447,453,454,455,455,453,454,453,454,449
2832,446,453,454,455,455,453,455,453,454,449
2833,447,453,454,455,455,453,455,454,454,449
2834,447,453,454,456,455,453,455,453,454,449
2835,447,453,454,455,455,453,455,453,453,449
2836,446,453,454,456,455,453,455,453,454,449
2837,446,452,454,456,454,453,455,453,454,449
2838,447,452,454,455,454,453,455,453,454,449
2839,446,452,454,456,455,453,455,453,454,449
2840,447,452,454,455,454,453,455,453,453,449
2841,447,452,454,455,454,453,455,453,453,449
2842,446,453,454,456,454,453,455,453,453,449
2843,446,452,454,456,455,453,455,452,453,449
2844,446,452,454,455,455,453,455,452,453,449
2845,447,452,454,455,455,453,455,452,453,449
2846,447,452,454,456,455,453,455,452,453,449
2847,447,452,454,456,455,453,454,452,453,449
2848,447,453,454,456,455,453,454,452,453,449
2849,447,452,454,456,455,452,454,452,453,449
2850,447,452,454,455,455,453,454,452,453,449
2851,447,452,454,455,455,453,454,452,453,449
2852,446,452,454,456,455,453,454,452,453,449
2853,446,452,454,456,454,453,454,452,453,449
2854,446,452,455,456,454,453,454,451,453,449
2855,447,452,455,456,454,453,454,451,453,449
2856,447,452,454,456,453,453,454,451,453,449
2857,446,452,454,456,453,453,453,451,453,449
2858,447,452,454,456,452,453,453,450,453,449
2859,447,452,455,456,453,453,453,450,453,448
2860,447,452,454,456,452,453,453,449,453,449
2861,447,452,454,456,452,453,454,449,453,449
2862,448,452,454,456,452,453,454,450,453,450
2863,447,452,454,456,451,453,454,449,453,451
2864,448,452,454,456,451,453,454,449,453,451
2865,448,452,454,456,451,453,454,449,453,451
2866,447,452,454,456,450,453,453,449,453,452
2867,447,453,454,456,450,453,453,448,453,452
2868,447,452,454,456,450,453,453,448,453,453
2869,447,452,454,456,451,453,453,448,453,453
2870,448,452,454,456,450,453,453,448,453,454
2871,448,453,455,456,451,453,453,448,453,453
2872,448,452,455,456,450,453,453,448,453,453
2873,448,452,455,456,451,453,453,448,453,453
2874,448,452,455,456,451,453,453,448,453,454
2875,448,451,455,455,451,453,453,448,453,454
2876,448,451,455,456,451,453,453,448,453,454
2877,448,451,455,456,451,453,453,448,453,453
2878,448,450,455,456,451,453,453,448,453,453
2879,448,450,455,456,451,453,453,448,453,453
2880,448,449,455,456,451,453,453,448,453,453
2881,449,449,455,455,451,453,453,448,453,452
2882,449,449,454,455,451,453,453,448,453,451
2883,449,449,455,456,451,453,452,448,452,450
2884,449,448,455,456,451,453,452,448,453,449
2885,449,448,455,456,451,452,452,448,453,448
2886,449,448,454,455,451,453,452,448,453,447
2887,449,448,454,456,451,453,453,448,452,447
2888,449,448,454,455,452,452,452,449,452,447
2889,450,448,454,455,451,453,452,448,453,446
2890,449,448,454,455,451,452,452,448,452,446
2891,450,448,454,455,452,452,452,448,453,446
2892,449,448,454,456,452,452,453,448,452,446
2893,450,448,454,456,452,452,452,448,452,446
2894,450,448,454,455,452,452,452,449,452,446
2895,450,448,454,456,452,452,453,448,452,446
2896,450,448,454,456,452,452,452,448,452,446
2897,450,448,454,456,452,452,453,448,453,446
2898,450,448,454,456,451,452,453,448,452,446
2899,450,448,454,455,451,452,453,448,452,446
2900,450,449,454,456,452,452,453,448,452,446
2901,450,449,454,456,452,452,453,448,452,446
2902,450,448,454,456,452,452,453,448,452,446
2903,450,449,454,456,452,452,453,448,452,446
2904,450,448,454,456,452,452,453,448,452,446
2905,450,449,453,456,452,452,453,448,452,446
2906,450,449,453,456,452,452,453,448,452,446
2907,450,449,453,457,452,452,453,448,452,446
2908,449,449,453,456,452,452,453,448,452,446
2909,449,448,454,456,452,452,452,448,453,446
2910,450,449,454,456,452,452,453,448,452,446
2911,449,449,454,456,452,452,452,448,453,446
2912,449,449,454,456,453,452,452,448,452,446
2913,449,449,454,456,453,452,452,448,452,446
2914,449,449,454,455,452,452,452,448,452,446
2915,449,449,454,455,453,451,452,448,452,446
2916,449,449,455,455,452,451,452,449,452,446
2917,449,450,454,455,453,451,452,448,452,446
2918,449,450,454,455,453,451,452,448,452,446
2919,449,450,454,456,453,451,452,449,453,446
2920,449,450,454,455,453,451,452,448,453,446
2921,449,450,454,455,453,451,452,449,452,446
2922,448,450,454,455,453,451,452,449,453,447
2923,448,450,454,455,453,451,452,449,453,447
2924,449,450,454,455,453,451,452,449,453,447
2925,449,450,454,455,453,450,453,450,453,447
2926,448,450,454,455,453,451,452,450,453,447
2927,449,449,453,456,454,451,453,451,453,447
2928,448,449,453,455,454,451,452,451,453,447
2929,448,450,453,456,455,450,452,452,453,447
2930,449,450,453,456,455,451,452,452,453,447
2931,448,450,454,455,455,450,452,452,453,447
2932,448,450,454,455,456,450,452,453,453,447
2933,448,450,454,455,456,450,453,453,452,447
2934,449,450,454,455,456,450,453,453,453,447
2935,448,450,454,455,456,449,452,453,452,447
2936,449,450,454,456,456,449,452,453,452,447
2937,449,450,454,456,456,449,452,454,452,447
2938,449,449,454,456,456,449,452,454,452,448
2939,449,450,454,455,455,448,452,453,452,448
2940,448,450,454,455,455,448,452,453,452,447
2941,448,450,454,455,454,447,451,453,451,447
2942,448,451,454,455,453,447,452,453,451,448
2943,448,451,454,455,453,447,452,452,451,447
2944,448,452,454,455,451,448,452,451,451,447
2945,449,452,454,455,451,447,452,450,451,447
2946,449,453,454,455,450,447,452,450,451,447
2947,449,453,454,455,450,447,452,449,451,448
2948,449,454,454,455,450,447,452,448,451,448
2949,450,454,454,456,449,447,452,447,452,448
2950,450,454,454,456,449,447,452,446,452,448
2951,450,454,454,455,449,447,452,446,451,447
2952,450,453,453,455,448,447,452,446,451,448
2953,450,453,453,455,448,447,452,446,451,448
2954,450,453,454,455,449,447,452,445,452,448
2955,450,453,454,455,449,447,452,445,452,448
2956,450,453,454,455,448,448,452,445,451,448
2957,450,453,454,455,449,447,452,445,451,448
2958,450,453,454,455,448,448,452,446,451,448
2959,450,453,454,455,448,448,452,445,451,448
2960,450,453,454,455,448,447,452,445,451,448
2961,450,452,453,455,448,447,452,445,451,448
2962,450,451,453,455,448,447,452,446,451,448
2963,450,450,453,454,448,447,452,446,451,448
2964,450,449,453,455,448,448,452,446,450,448
2965,451,449,453,455,448,447,452,446,450,448
2966,451,448,453,454,448,448,452,446,449,448
2967,451,447,453,454,448,448,452,446,449,448
2968,451,447,453,454,448,448,452,445,449,449
2969,451,446,453,454,448,448,452,445,448,448
2970,451,447,453,454,448,447,452,445,448,448
2971,451,446,453,454,448,447,452,445,448,449
2972,451,447,453,454,448,448,452,446,448,449
2973,451,446,453,454,449,448,452,446,448,448
2974,451,446,453,454,448,448,452,446,447,449
2975,452,446,453,454,449,448,452,446,447,448
2976,451,446,453,454,449,448,452,446,447,449
2977,451,446,453,454,449,448,452,446,447,449
2978,451,446,453,454,449,448,452,446,447,449
2979,452,446,453,454,449,448,452,446,447,449
2980,451,446,453,454,449,448,452,446,447,449
2981,451,446,453,454,449,447,452,446,447,449
2982,451,446,452,454,449,448,452,446,447,449
2983,451,446,452,454,449,448,452,446,448,449
2984,451,446,453,454,449,448,452,446,447,449
2985,451,446,452,453,450,448,452,446,447,449
2986,451,446,453,453,450,448,452,446,447,449
2987,451,446,452,454,450,448,452,446,447,449
2988,451,446,452,453,450,448,452,447,448,449
2989,451,446,453,454,450,448,452,447,447,449
2990,452,446,453,454,450,448,452,446,447,449
2991,452,446,453,453,450,448,452,447,447,449
2992,452,446,452,453,450,448,452,446,448,449
2993,452,446,452,453,450,448,452,447,447,449
2994,452,446,452,454,449,448,452,446,447,449
2995,453,446,452,453,450,448,452,446,447,449
2996,453,446,452,453,450,448,452,446,447,449
2997,453,447,452,453,450,448,452,446,448,448
2998,453,446,452,453,450,448,452,447,447,449
